name,alignment,corps,commander,symbol,id,parentId,size
Grenadier,bluefor,Reconnaissance,PTE Garrett Berry,/assets/nato_icons/bluefor/unit_reconnaissance.svg,10d3a767-252d-40dd-8460-ff4ca5cd790a,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,,
Grenadier,bluefor,Reconnaissance,PTE Ryan Hubbard,/assets/nato_icons/bluefor/unit_reconnaissance.svg,4a3229eb-bff3-4f86-9c72-0fd9052af820,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,,
Rifleman,bluefor,Reconnaissance,PTE Francisco Chavez,/assets/nato_icons/bluefor/unit_reconnaissance.svg,dfa8fb1b-2001-474b-86de-d355630c57c1,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,,
Rifleman,bluefor,Reconnaissance,PTE Alejandro Payne,/assets/nato_icons/bluefor/unit_reconnaissance.svg,cb35ac77-eb7b-4292-a522-c557891a4e37,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,,
Section Commander,bluefor,Reconnaissance,CPL Noah Flores,/assets/nato_icons/bluefor/unit_reconnaissance.svg,00d6d6e9-9c48-4b1e-8f32-8935f4da1e0c,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,,
1-1,bluefor,Reconnaissance,CPL Noah Flores,/assets/nato_icons/bluefor/unit_reconnaissance.svg,76dbe15d-ddd2-4553-b892-0771ebf7d0e7,c9f10cfe-15ee-4453-9fb1-f1e47a5134da,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Herman Hicks,/assets/nato_icons/bluefor/unit_reconnaissance.svg,f3f89666-c774-4d72-9244-b322b59416cb,77843179-e7b0-4ac5-8520-3797478f5450,,
Gunner,bluefor,Reconnaissance,PTE Aiden Reese,/assets/nato_icons/bluefor/unit_reconnaissance.svg,9a948309-25ef-48f2-9898-e8ea95c6e55c,77843179-e7b0-4ac5-8520-3797478f5450,,
Grenadier,bluefor,Reconnaissance,PTE Jim Zimmerman,/assets/nato_icons/bluefor/unit_reconnaissance.svg,cb54f7ec-0ed6-48d8-890e-7bcb1125fc40,77843179-e7b0-4ac5-8520-3797478f5450,,
Grenadier,bluefor,Reconnaissance,PTE Darrell Quinn,/assets/nato_icons/bluefor/unit_reconnaissance.svg,be4ca405-6879-4b91-8b75-94b3f7d2de62,77843179-e7b0-4ac5-8520-3797478f5450,,
Rifleman,bluefor,Reconnaissance,PTE Lloyd Cox,/assets/nato_icons/bluefor/unit_reconnaissance.svg,40c1adf9-f506-4221-820a-9c8d63f4dbc3,77843179-e7b0-4ac5-8520-3797478f5450,,
Rifleman,bluefor,Reconnaissance,PTE Derek Watkins,/assets/nato_icons/bluefor/unit_reconnaissance.svg,00356a24-0326-4a6c-8af1-f229d802638f,77843179-e7b0-4ac5-8520-3797478f5450,,
Section Commander,bluefor,Reconnaissance,CPL Julian Farmer,/assets/nato_icons/bluefor/unit_reconnaissance.svg,b6b4f634-cc36-4d9f-ad15-858d4f426f69,77843179-e7b0-4ac5-8520-3797478f5450,,
1-2,bluefor,Reconnaissance,CPL Julian Farmer,/assets/nato_icons/bluefor/unit_reconnaissance.svg,77843179-e7b0-4ac5-8520-3797478f5450,c9f10cfe-15ee-4453-9fb1-f1e47a5134da,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Antonio Lewis,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e0b7e0d2-4c7a-4dd7-914d-4872fb22ff72,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Gunner,bluefor,Reconnaissance,PTE Randy Evans,/assets/nato_icons/bluefor/unit_reconnaissance.svg,14552675-cb4e-4b94-8133-40b5d7414f24,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Grenadier,bluefor,Reconnaissance,PTE Albert Sims,/assets/nato_icons/bluefor/unit_reconnaissance.svg,4107234b-b519-4ebe-9ab8-86ac0a3420b8,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Grenadier,bluefor,Reconnaissance,PTE Harry Reid,/assets/nato_icons/bluefor/unit_reconnaissance.svg,15e5175b-2f3b-42e9-baac-1b7987626b71,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Rifleman,bluefor,Reconnaissance,PTE Marvin Walsh,/assets/nato_icons/bluefor/unit_reconnaissance.svg,6288851a-286a-47f9-9bf3-2104941dcf98,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Rifleman,bluefor,Reconnaissance,PTE Alfred Robinson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,d15b79eb-5588-4165-9920-3988dfe18872,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
Section Commander,bluefor,Reconnaissance,CPL Robert Burke,/assets/nato_icons/bluefor/unit_reconnaissance.svg,7b9ac378-a199-48e4-85be-9e9ca95400c2,65d5c332-28f0-4150-a9ee-1aab2a95b467,,
1-3,bluefor,Reconnaissance,CPL Robert Burke,/assets/nato_icons/bluefor/unit_reconnaissance.svg,65d5c332-28f0-4150-a9ee-1aab2a95b467,c9f10cfe-15ee-4453-9fb1-f1e47a5134da,/assets/nato_icons/size/bluefor_020.svg,
2nd Platoon,bluefor,Reconnaissance,LT Harry Diaz,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c9f10cfe-15ee-4453-9fb1-f1e47a5134da,32a2d28e-64ae-4e44-9f77-6b468630e63e,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Reconnaissance,PTE Mike Lawson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,bfcaed1e-938f-43d4-870d-e677bb207bd0,e9fd9163-5850-419f-95a7-da23338eb697,,
Gunner,bluefor,Reconnaissance,PTE Raymond Dean,/assets/nato_icons/bluefor/unit_reconnaissance.svg,2105e4eb-2e2b-4a9a-97d1-42ed8e343d1a,e9fd9163-5850-419f-95a7-da23338eb697,,
Grenadier,bluefor,Reconnaissance,PTE Scott Wood,/assets/nato_icons/bluefor/unit_reconnaissance.svg,83e43336-e4a3-4a10-8228-384462f1e201,e9fd9163-5850-419f-95a7-da23338eb697,,
Grenadier,bluefor,Reconnaissance,PTE Marcus Morales,/assets/nato_icons/bluefor/unit_reconnaissance.svg,40a8bc0f-cfeb-48fc-afcb-5639147909ec,e9fd9163-5850-419f-95a7-da23338eb697,,
Rifleman,bluefor,Reconnaissance,PTE Roy Ingram,/assets/nato_icons/bluefor/unit_reconnaissance.svg,051803e4-0c51-4827-9d17-364e33533f48,e9fd9163-5850-419f-95a7-da23338eb697,,
Rifleman,bluefor,Reconnaissance,PTE Lewis Romero,/assets/nato_icons/bluefor/unit_reconnaissance.svg,0dc40954-eef2-479b-966b-8359d0589f00,e9fd9163-5850-419f-95a7-da23338eb697,,
Section Commander,bluefor,Reconnaissance,CPL Gilbert Butler,/assets/nato_icons/bluefor/unit_reconnaissance.svg,702c82a8-b518-4cd7-9f32-8630623a2b2d,e9fd9163-5850-419f-95a7-da23338eb697,,
1-1,bluefor,Reconnaissance,CPL Gilbert Butler,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e9fd9163-5850-419f-95a7-da23338eb697,df604b29-f51f-4b94-a386-44d7b43138f6,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Aiden Griffith,/assets/nato_icons/bluefor/unit_reconnaissance.svg,d76b9063-39d9-46a2-af37-4dd6477d0db5,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Gunner,bluefor,Reconnaissance,PTE Aiden Stanley,/assets/nato_icons/bluefor/unit_reconnaissance.svg,efffe697-8c81-4e12-b31f-46740096f802,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Grenadier,bluefor,Reconnaissance,PTE Ralph Edwards,/assets/nato_icons/bluefor/unit_reconnaissance.svg,6c088e41-afcb-485e-8897-0ce2d16ab0f5,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Grenadier,bluefor,Reconnaissance,PTE Steve Maldonado,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c0affca7-c8e8-42be-8869-71cf929cf61d,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Rifleman,bluefor,Reconnaissance,PTE Luke Blair,/assets/nato_icons/bluefor/unit_reconnaissance.svg,d9461945-15f3-4a23-b882-9c9691fcedbc,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Rifleman,bluefor,Reconnaissance,PTE Derrick Ramos,/assets/nato_icons/bluefor/unit_reconnaissance.svg,0d9956eb-3fb7-4d0c-9f22-4d498b4f2748,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
Section Commander,bluefor,Reconnaissance,CPL Chase Atkins,/assets/nato_icons/bluefor/unit_reconnaissance.svg,3d0dacb1-adca-44ea-92ee-0747a48953ca,c9388191-a6f4-4462-8b97-24cbdfa7fc45,,
1-2,bluefor,Reconnaissance,CPL Chase Atkins,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c9388191-a6f4-4462-8b97-24cbdfa7fc45,df604b29-f51f-4b94-a386-44d7b43138f6,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Cole Hammond,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a6f0af6e-133e-4852-a10c-ae0ffc974a3a,a6b5d013-9811-4037-ae58-97ca17786851,,
Gunner,bluefor,Reconnaissance,PTE Jonathan Chandler,/assets/nato_icons/bluefor/unit_reconnaissance.svg,759fbea3-e5ae-4219-8847-21e1ef99ef10,a6b5d013-9811-4037-ae58-97ca17786851,,
Grenadier,bluefor,Reconnaissance,PTE Troy Farmer,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e632c70f-9a1e-475b-9a8d-8cb7aea50532,a6b5d013-9811-4037-ae58-97ca17786851,,
Grenadier,bluefor,Reconnaissance,PTE Alex Cross,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a00b0e35-cf2e-4490-b4b4-894ea8b5b197,a6b5d013-9811-4037-ae58-97ca17786851,,
Rifleman,bluefor,Reconnaissance,PTE Dale Maldonado,/assets/nato_icons/bluefor/unit_reconnaissance.svg,77255ded-7865-446d-b69e-a219382158f3,a6b5d013-9811-4037-ae58-97ca17786851,,
Rifleman,bluefor,Reconnaissance,PTE Craig Stevenson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e9ecef44-f279-4aa5-9d7d-8f4e76afb610,a6b5d013-9811-4037-ae58-97ca17786851,,
Section Commander,bluefor,Reconnaissance,CPL Bradley Ellis,/assets/nato_icons/bluefor/unit_reconnaissance.svg,1845b8cc-2803-4b1c-8229-3dfbb92a520c,a6b5d013-9811-4037-ae58-97ca17786851,,
1-3,bluefor,Reconnaissance,CPL Bradley Ellis,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a6b5d013-9811-4037-ae58-97ca17786851,df604b29-f51f-4b94-a386-44d7b43138f6,/assets/nato_icons/size/bluefor_020.svg,
3rd Platoon,bluefor,Reconnaissance,LT John Barker,/assets/nato_icons/bluefor/unit_reconnaissance.svg,df604b29-f51f-4b94-a386-44d7b43138f6,32a2d28e-64ae-4e44-9f77-6b468630e63e,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Reconnaissance,PTE Evan Walker,/assets/nato_icons/bluefor/unit_reconnaissance.svg,41a51a57-c8b4-45f9-bc3a-de360fb3f46e,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Gunner,bluefor,Reconnaissance,PTE Stanley Sandoval,/assets/nato_icons/bluefor/unit_reconnaissance.svg,732b757d-b12c-4a11-88e5-441fe593107a,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Grenadier,bluefor,Reconnaissance,PTE Bruce Morales,/assets/nato_icons/bluefor/unit_reconnaissance.svg,2d1d5b7f-bdd9-4e7f-93ae-d894c3f658e0,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Grenadier,bluefor,Reconnaissance,PTE Julian Crawford,/assets/nato_icons/bluefor/unit_reconnaissance.svg,b0f99061-0da2-4e75-b82c-29e795026c8a,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Rifleman,bluefor,Reconnaissance,PTE Gary Barrett,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c09a429c-f2ef-415f-b75e-81044055f482,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Rifleman,bluefor,Reconnaissance,PTE Tom Kennedy,/assets/nato_icons/bluefor/unit_reconnaissance.svg,55352254-399a-4a43-91f1-63f71756b1b2,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
Section Commander,bluefor,Reconnaissance,CPL Gregory Walters,/assets/nato_icons/bluefor/unit_reconnaissance.svg,9a032fdc-1099-40b6-b574-1945943bb86a,bfe4f5c2-712e-41d2-9f36-1c01203b184b,,
1-1,bluefor,Reconnaissance,CPL Gregory Walters,/assets/nato_icons/bluefor/unit_reconnaissance.svg,bfe4f5c2-712e-41d2-9f36-1c01203b184b,5cad7e5d-0682-40cb-922c-c313c83972a8,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Roy Poole,/assets/nato_icons/bluefor/unit_reconnaissance.svg,5e333baf-2e5b-4e10-9cab-b31a3441d560,c7c82e92-700f-415b-9267-a6f47c88942b,,
Gunner,bluefor,Reconnaissance,PTE Frederick Kelley,/assets/nato_icons/bluefor/unit_reconnaissance.svg,af5e027d-1d7b-4525-a0c2-09b07b0a17b9,c7c82e92-700f-415b-9267-a6f47c88942b,,
Grenadier,bluefor,Reconnaissance,PTE Jose Silva,/assets/nato_icons/bluefor/unit_reconnaissance.svg,7e970f72-e157-4a08-aeac-b185e8666ada,c7c82e92-700f-415b-9267-a6f47c88942b,,
Grenadier,bluefor,Reconnaissance,PTE Jay Soto,/assets/nato_icons/bluefor/unit_reconnaissance.svg,3ae2ca61-729d-4181-99f7-8e982d88952b,c7c82e92-700f-415b-9267-a6f47c88942b,,
Rifleman,bluefor,Reconnaissance,PTE Randall Cortez,/assets/nato_icons/bluefor/unit_reconnaissance.svg,4cc55acb-c92e-4121-9a16-3de402bbfec2,c7c82e92-700f-415b-9267-a6f47c88942b,,
Rifleman,bluefor,Reconnaissance,PTE Clyde Powers,/assets/nato_icons/bluefor/unit_reconnaissance.svg,9fac0023-b5ed-44ef-aef5-3a4c696ae8b2,c7c82e92-700f-415b-9267-a6f47c88942b,,
Section Commander,bluefor,Reconnaissance,CPL Daniel Lynch,/assets/nato_icons/bluefor/unit_reconnaissance.svg,48deb100-ecd3-4d2a-8c6f-5313da30a3b0,c7c82e92-700f-415b-9267-a6f47c88942b,,
1-2,bluefor,Reconnaissance,CPL Daniel Lynch,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c7c82e92-700f-415b-9267-a6f47c88942b,5cad7e5d-0682-40cb-922c-c313c83972a8,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Christopher Estrada,/assets/nato_icons/bluefor/unit_reconnaissance.svg,99aeeca7-14ed-4397-b9f0-e7f85240f198,02816afb-35c9-4672-841c-0641cd839d5e,,
Gunner,bluefor,Reconnaissance,PTE Hunter Bowman,/assets/nato_icons/bluefor/unit_reconnaissance.svg,be411a0e-8e68-47a8-b737-4c74aad8accf,02816afb-35c9-4672-841c-0641cd839d5e,,
Grenadier,bluefor,Reconnaissance,PTE Raymond Mitchell,/assets/nato_icons/bluefor/unit_reconnaissance.svg,53e3d5d9-4fdb-49d5-b323-27abb46e2e52,02816afb-35c9-4672-841c-0641cd839d5e,,
Grenadier,bluefor,Reconnaissance,PTE Brian Butler,/assets/nato_icons/bluefor/unit_reconnaissance.svg,8baea4e4-d7a3-499f-96cb-0d91f0f910d9,02816afb-35c9-4672-841c-0641cd839d5e,,
Rifleman,bluefor,Reconnaissance,PTE Jonathan Wagner,/assets/nato_icons/bluefor/unit_reconnaissance.svg,9a050e31-d15e-4f40-a094-2a93084bc46a,02816afb-35c9-4672-841c-0641cd839d5e,,
Rifleman,bluefor,Reconnaissance,PTE Blake Holland,/assets/nato_icons/bluefor/unit_reconnaissance.svg,26422eac-4c8c-45ed-9459-625909a6a9c8,02816afb-35c9-4672-841c-0641cd839d5e,,
Section Commander,bluefor,Reconnaissance,CPL Darrell Castro,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a0f2c131-1d3c-4f07-aaf5-fbf6db2ae411,02816afb-35c9-4672-841c-0641cd839d5e,,
1-3,bluefor,Reconnaissance,CPL Darrell Castro,/assets/nato_icons/bluefor/unit_reconnaissance.svg,02816afb-35c9-4672-841c-0641cd839d5e,5cad7e5d-0682-40cb-922c-c313c83972a8,/assets/nato_icons/size/bluefor_020.svg,
Armored Snail Company Headquarters,bluefor,Reconnaissance,LT Luis Gregory,/assets/nato_icons/bluefor/unit_headquarters_unit.svg,5cad7e5d-0682-40cb-922c-c313c83972a8,32a2d28e-64ae-4e44-9f77-6b468630e63e,/assets/nato_icons/size/bluefor_030.svg,
Armored Snail Company,bluefor,Reconnaissance,MAJ Blake Ruiz,/assets/nato_icons/bluefor/unit_reconnaissance.svg,32a2d28e-64ae-4e44-9f77-6b468630e63e,160aaef9-79a3-4b97-900e-76a52ffbd919,/assets/nato_icons/size/bluefor_050.svg,
Gunner,bluefor,Reconnaissance,PTE Tony Dennis,/assets/nato_icons/bluefor/unit_reconnaissance.svg,29408b05-161e-420b-a63b-18a976eec4a5,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Gunner,bluefor,Reconnaissance,PTE Edgar Barnes,/assets/nato_icons/bluefor/unit_reconnaissance.svg,eafa798d-ce91-44ee-b85b-73559e100112,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Grenadier,bluefor,Reconnaissance,PTE Samuel Stevens,/assets/nato_icons/bluefor/unit_reconnaissance.svg,2a78bc7f-c8e5-4e8d-8f85-006c5b747491,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Grenadier,bluefor,Reconnaissance,PTE Trevor Ramirez,/assets/nato_icons/bluefor/unit_reconnaissance.svg,5f660cc6-e561-40ce-a39d-b5363bb3a4f9,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Rifleman,bluefor,Reconnaissance,PTE Danny Steele,/assets/nato_icons/bluefor/unit_reconnaissance.svg,144e63ba-c5fd-450b-a2ae-91e4670e102e,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Rifleman,bluefor,Reconnaissance,PTE Gabriel Farmer,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e4508d13-8506-4333-b110-3224e3938886,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
Section Commander,bluefor,Reconnaissance,CPL Chris Mitchell,/assets/nato_icons/bluefor/unit_reconnaissance.svg,737e6226-5d86-43a3-ae55-78e5bfb9e121,0e987577-07e9-4227-994d-6b65b5c8e3fe,,
1-1,bluefor,Reconnaissance,CPL Chris Mitchell,/assets/nato_icons/bluefor/unit_reconnaissance.svg,0e987577-07e9-4227-994d-6b65b5c8e3fe,ed04cbd6-3cdc-4c14-b972-e68f21dff19f,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Jordan Alexander,/assets/nato_icons/bluefor/unit_reconnaissance.svg,919f41d7-3bc3-45ca-9e12-5961436d46dd,5836c52c-94f3-4669-b328-540f9c3d890e,,
Gunner,bluefor,Reconnaissance,PTE Joshua Bates,/assets/nato_icons/bluefor/unit_reconnaissance.svg,12fd5ea2-7330-447e-8a3b-0a725d9000ac,5836c52c-94f3-4669-b328-540f9c3d890e,,
Grenadier,bluefor,Reconnaissance,PTE Jerry Park,/assets/nato_icons/bluefor/unit_reconnaissance.svg,2911b949-86e9-49ec-ae33-ec133646fb0c,5836c52c-94f3-4669-b328-540f9c3d890e,,
Grenadier,bluefor,Reconnaissance,PTE Cole Howard,/assets/nato_icons/bluefor/unit_reconnaissance.svg,5933b262-e946-464f-8869-2ffe8546dfc6,5836c52c-94f3-4669-b328-540f9c3d890e,,
Rifleman,bluefor,Reconnaissance,PTE Howard Patrick,/assets/nato_icons/bluefor/unit_reconnaissance.svg,3e4a49df-c5e8-4a67-aa34-5b1af6039efb,5836c52c-94f3-4669-b328-540f9c3d890e,,
Rifleman,bluefor,Reconnaissance,PTE Cole Harrington,/assets/nato_icons/bluefor/unit_reconnaissance.svg,95ae3de2-6f81-4af1-97ff-582fc41eb17e,5836c52c-94f3-4669-b328-540f9c3d890e,,
Section Commander,bluefor,Reconnaissance,CPL Clifford Leonard,/assets/nato_icons/bluefor/unit_reconnaissance.svg,c0e5db07-7fab-409c-a379-53ed362b2a04,5836c52c-94f3-4669-b328-540f9c3d890e,,
1-2,bluefor,Reconnaissance,CPL Clifford Leonard,/assets/nato_icons/bluefor/unit_reconnaissance.svg,5836c52c-94f3-4669-b328-540f9c3d890e,ed04cbd6-3cdc-4c14-b972-e68f21dff19f,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Adrian Mitchell,/assets/nato_icons/bluefor/unit_reconnaissance.svg,09b795bc-81e1-4001-ac56-b16f9a3e3ac7,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Gunner,bluefor,Reconnaissance,PTE Christian Burns,/assets/nato_icons/bluefor/unit_reconnaissance.svg,dd7f3bb2-b154-4c85-9a94-a9f318893125,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Grenadier,bluefor,Reconnaissance,PTE Herman Bradley,/assets/nato_icons/bluefor/unit_reconnaissance.svg,afdbce15-674f-403e-9044-69d24eea71df,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Grenadier,bluefor,Reconnaissance,PTE Jeff Jefferson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e91100ee-36e1-4123-8626-a585e5ea14fc,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Rifleman,bluefor,Reconnaissance,PTE Melvin Moreno,/assets/nato_icons/bluefor/unit_reconnaissance.svg,cce54796-849a-46de-8b07-c995c32830ac,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Rifleman,bluefor,Reconnaissance,PTE Leo Sharp,/assets/nato_icons/bluefor/unit_reconnaissance.svg,5e318a06-f518-4e48-88c1-1627a2671e1f,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
Section Commander,bluefor,Reconnaissance,CPL Jeremiah Graham,/assets/nato_icons/bluefor/unit_reconnaissance.svg,89b9b5f3-5fd5-4c01-b7a3-810598efd594,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,,
1-3,bluefor,Reconnaissance,CPL Jeremiah Graham,/assets/nato_icons/bluefor/unit_reconnaissance.svg,989ecab7-144d-4c77-a1b8-4f8d8b5d097e,ed04cbd6-3cdc-4c14-b972-e68f21dff19f,/assets/nato_icons/size/bluefor_020.svg,
Recon Platoon,bluefor,Reconnaissance,LT Chase Bennett,/assets/nato_icons/bluefor/unit_reconnaissance.svg,ed04cbd6-3cdc-4c14-b972-e68f21dff19f,fa26c120-2ba1-4517-83a6-23dda29b668b,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Reconnaissance,PTE Derrick Gutierrez,/assets/nato_icons/bluefor/unit_reconnaissance.svg,13f3d4fe-4f2c-4b48-9f39-3eb6e753866c,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Gunner,bluefor,Reconnaissance,PTE Jerome Garrett,/assets/nato_icons/bluefor/unit_reconnaissance.svg,0ae8bde0-d8c7-4e03-ba98-50568a2166e7,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Grenadier,bluefor,Reconnaissance,PTE Luis Robinson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,17bcaa53-c496-4c2a-a608-2334e31e85b6,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Grenadier,bluefor,Reconnaissance,PTE Lucas Quinn,/assets/nato_icons/bluefor/unit_reconnaissance.svg,ecd13d47-9709-454d-badf-f8bef9db759b,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Rifleman,bluefor,Reconnaissance,PTE Alejandro Owens,/assets/nato_icons/bluefor/unit_reconnaissance.svg,aa722dbf-77a3-4875-a9b2-143702d6cd43,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Rifleman,bluefor,Reconnaissance,PTE Frank Moreno,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a19fb0d3-4f4d-4133-ad4d-e8ec295260e4,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
Section Commander,bluefor,Reconnaissance,CPL James Collins,/assets/nato_icons/bluefor/unit_reconnaissance.svg,41732f56-a9c0-46ae-bdac-9f2558903332,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,,
1-1,bluefor,Reconnaissance,CPL James Collins,/assets/nato_icons/bluefor/unit_reconnaissance.svg,b8bf8ea3-7d14-46d6-87f8-67118e953fbd,e49294dd-8ca1-47e0-8e61-63eb52651876,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Ethan Love,/assets/nato_icons/bluefor/unit_reconnaissance.svg,551e9dfd-7199-4a04-99ce-8fe270327e20,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Gunner,bluefor,Reconnaissance,PTE Samuel Klein,/assets/nato_icons/bluefor/unit_reconnaissance.svg,0bf1a79f-0bf7-42b0-9064-a55a68b11adf,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Grenadier,bluefor,Reconnaissance,PTE Tony Gonzalez,/assets/nato_icons/bluefor/unit_reconnaissance.svg,b25a89d5-736a-4365-9e0d-5a07ce9d02f1,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Grenadier,bluefor,Reconnaissance,PTE Henry Miller,/assets/nato_icons/bluefor/unit_reconnaissance.svg,df357fa8-9cac-4944-8093-72d084fd5c07,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Rifleman,bluefor,Reconnaissance,PTE Max Neal,/assets/nato_icons/bluefor/unit_reconnaissance.svg,d268d1f8-88d1-4dec-82a5-7b403f29583e,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Rifleman,bluefor,Reconnaissance,PTE Jimmy Williamson,/assets/nato_icons/bluefor/unit_reconnaissance.svg,e686c23f-3842-47bf-b997-9f5fb6b23d94,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
Section Commander,bluefor,Reconnaissance,CPL Glenn Tran,/assets/nato_icons/bluefor/unit_reconnaissance.svg,7d272b04-1e21-428b-ab59-58a6ddc494f3,7bf4ab29-60a6-458d-9866-70a9b84d431d,,
1-2,bluefor,Reconnaissance,CPL Glenn Tran,/assets/nato_icons/bluefor/unit_reconnaissance.svg,7bf4ab29-60a6-458d-9866-70a9b84d431d,e49294dd-8ca1-47e0-8e61-63eb52651876,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Reconnaissance,PTE Mark Wheeler,/assets/nato_icons/bluefor/unit_reconnaissance.svg,a7da72a6-b4eb-4aba-880b-b66b3bdf4d53,3bf80d70-9c6c-4b52-b9f6-807107c14c73,,
Gunner,bluefor,Reconnaissance,PTE Marvin Boyd,/assets/nato_icons/bluefor/unit_reconnaissance.svg,b2b613cd-430d-4915-8eee-040b814839a2,3bf80d70-9c6c-4b52-b9f6-807107c14c73,,
Grenadier,bluefor,Reconnaissance,PTE Alejandro Stewart,/assets/nato_icons/bluefor/unit_reconnaissance.svg,3d524e92-b535-40d8-8a90-4db5ae5698ba,3bf80d70-9c6c-4b52-b9f6-807107c14c73,,
Grenadier,bluefor,Reconnaissance,PTE Micheal Glover,/assets/nato_icons/bluefor/unit_reconnaissance.svg,02467b16-692e-4bef-b640-7967e137d1c0,3bf80d70-9c6c-4b52-b9f6-807107c14c73,,
